Time (s),TC1 (C),TC2 (C)
17.445,23.0,50.25
17.46,23.0,50.25
17.475,23.0,50.25
17.49,23.0,50.25
17.505,23.0,50.25
17.52,23.0,50.25
17.535,23.0,50.25
17.55,23.0,50.25
17.565,23.0,50.5
17.58,23.0,50.5
17.595,23.0,50.5
17.61,23.0,50.5
17.625,23.0,50.5
17.64,23.0,50.25
17.655,23.0,50.25
17.67,23.0,50.25
17.685,23.0,50.25
17.7,23.0,50.25
17.715,23.0,50.25
17.73,23.0,50.25
17.745,23.0,50.25
17.76,23.0,50.25
17.775,23.0,50.25
17.79,23.0,50.5
17.805,23.0,50.5
17.82,23.0,50.5
17.835,23.0,50.5
17.85,23.0,50.5
17.865,23.0,50.5
17.88,23.0,50.5
17.895,23.0,50.5
17.91,23.0,50.5
17.925,23.0,50.5
17.94,23.0,50.5
17.955,23.0,50.5
17.97,23.0,50.5
17.985,23.0,50.5
18.0,23.0,50.5
18.015,23.0,50.5
18.03,23.0,50.5
18.045,23.0,50.5
18.06,23.0,50.5
18.075,23.0,50.5
18.09,23.0,50.5
18.105,23.0,50.5
18.12,23.0,50.5
18.135,23.0,50.5
18.15,23.0,50.5
18.165,23.0,50.5
18.18,23.0,50.5
18.195,23.0,50.5
18.21,23.0,50.5
18.225,23.0,50.5
18.24,23.0,50.25
18.255,23.0,50.25
18.27,23.0,50.25
18.285,23.0,50.25
18.3,23.0,50.25
18.315,23.0,50.5
18.33,23.0,50.5
18.345,23.0,50.5
18.36,23.0,50.5
18.375,23.0,50.5
18.39,23.0,50.5
18.405,23.0,50.5
18.42,23.0,50.5
18.435,23.0,50.5
18.45,23.0,50.5
18.465,23.0,50.25
18.48,23.0,50.25
18.495,23.0,50.25
18.51,23.0,50.25
18.525,23.0,50.25
18.54,23.0,50.25
18.555,23.0,50.25
18.57,23.0,50.25
18.585,23.0,50.25
18.6,23.0,50.25
18.615,23.0,50.25
18.63,23.0,50.25
18.645,23.0,50.25
18.66,23.0,50.25
18.675,23.0,50.25
18.69,23.0,50.25
18.705,23.0,50.25
18.72,23.0,50.25
18.735,23.0,50.25
18.75,23.0,50.25
18.765,23.0,50.25
18.78,23.0,50.25
18.795,23.0,50.25
18.81,23.0,50.25
18.825,23.0,50.25
18.84,23.0,50.25
18.855,23.0,50.25
18.87,23.0,50.25
18.885,23.0,50.25
18.9,23.0,50.25
18.915,23.0,50.25
18.93,23.0,50.25
18.945,23.0,50.25
18.96,23.0,50.25
18.975,23.0,50.25
18.99,23.0,50.25
19.005,23.0,50.25
19.02,23.0,50.25
19.035,23.0,50.25
19.05,23.0,50.25
19.065,23.0,50.25
19.08,23.0,50.25
19.095,23.0,50.25
19.11,23.0,50.25
19.125,23.0,50.25
19.14,23.0,50.25
19.155,23.0,50.25
19.17,23.0,50.25
19.185,23.0,50.25
19.2,23.0,50.25
19.215,23.0,50.25
19.23,23.0,50.25
19.245,23.0,50.25
19.26,23.0,50.25
19.275,23.0,50.25
19.29,23.0,50.25
19.305,23.0,50.25
19.32,23.0,50.25
19.335,23.0,50.25
19.35,23.0,50.25
19.365,23.0,50.25
19.38,23.0,50.25
19.395,23.0,50.25
19.41,23.0,50.25
19.425,23.0,50.25
19.44,23.0,50.25
19.455,23.0,50.25
19.47,23.0,50.25
19.485,23.0,50.25
19.5,23.0,50.25
19.515,23.0,50.25
19.53,23.0,50.25
19.545,23.0,50.25
19.56,23.0,50.25
19.575,23.0,50.25
19.59,23.0,50.25
19.605,23.0,50.25
19.62,23.0,50.25
19.635,23.0,50.25
19.65,23.0,50.25
19.665,23.0,50.25
19.68,23.0,50.25
19.695,23.0,50.25
19.71,23.0,50.25
19.725,23.0,50.25
19.74,23.0,50.25
19.755,23.0,50.25
19.77,23.0,50.25
19.785,23.0,50.25
19.8,23.0,50.25
19.815,23.0,50.25
19.83,23.0,50.25
19.845,23.0,50.25
19.86,23.0,50.25
19.875,23.0,50.25
19.89,23.0,50.25
19.905,23.0,50.25
19.92,23.0,50.25
19.935,23.0,50.25
19.95,23.0,50.25
19.965,23.0,50.25
19.98,23.0,50.25
19.995,23.0,50.25
20.01,23.0,50.25
20.025,23.0,50.25
20.04,23.0,50.25
20.055,23.0,50.25
20.07,23.0,50.25
20.085,23.0,50.25
20.1,23.0,50.25
20.115,23.0,50.25
20.13,23.0,50.25
20.145,23.0,50.25
20.16,23.0,50.25
20.175,23.0,50.25
20.19,23.0,50.25
20.205,23.0,50.25
20.22,23.0,50.25
20.235,23.0,50.25
20.25,23.0,50.25
20.265,23.0,50.25
20.28,23.0,50.25
20.295,23.0,50.25
20.31,23.0,50.25
20.325,23.0,50.5
20.34,23.0,50.5
20.355,23.0,50.5
20.37,23.0,50.5
20.385,23.0,50.5
20.4,23.0,50.5
20.415,23.0,50.5
20.43,23.0,50.5
20.445,23.0,50.5
20.46,23.0,50.5
20.475,23.0,50.5
20.49,23.0,50.5
20.505,23.0,50.5
20.52,23.0,50.5
20.535,23.0,50.5
20.55,23.0,50.5
20.565,23.0,50.5
20.58,23.0,50.5
20.595,23.0,50.5
20.61,23.0,50.5
20.625,23.0,50.25
20.64,23.0,50.25
20.655,23.0,50.25
20.67,23.0,50.25
20.685,23.0,50.25
20.7,23.0,50.25
20.715,23.0,50.25
20.73,23.0,50.25
20.745,23.0,50.25
20.76,23.0,50.25
20.775,23.0,50.5
20.79,23.0,50.5
20.805,23.0,50.5
20.82,23.0,50.5
20.835,23.0,50.5
20.85,23.0,50.5
20.865,23.0,50.5
20.88,23.0,50.5
20.895,23.0,50.5
20.91,23.0,50.25
20.925,23.0,50.25
20.94,23.0,50.25
20.955,23.0,50.25
20.97,23.0,50.25
20.985,23.0,50.5
21.0,23.0,50.5
21.015,23.0,50.5
21.03,23.0,50.5
21.045,23.0,50.5
21.06,23.0,50.5
21.075,23.0,50.5
21.09,23.0,50.5
21.105,23.0,50.5
21.12,23.0,50.5
21.135,23.0,50.25
21.15,23.0,50.25
21.165,23.0,50.25
21.18,23.0,50.25
21.195,23.0,50.25
21.21,23.0,50.25
21.225,23.0,50.25
21.24,23.0,50.25
21.255,23.0,50.25
21.27,23.0,50.25
21.285,23.0,50.25
21.3,23.0,50.25
21.315,23.0,50.25
21.33,23.0,50.25
21.345,23.0,50.25
21.36,23.0,50.25
21.375,23.0,50.25
21.39,23.0,50.25
21.405,23.0,50.25
21.42,23.0,50.25
21.435,23.0,50.25
21.45,23.0,50.25
21.465,23.0,50.25
21.48,23.0,50.25
21.495,23.0,50.25
21.51,23.0,50.25
21.525,23.0,50.25
21.54,23.0,50.25
21.555,23.0,50.25
21.57,23.0,50.25
21.585,23.0,50.25
21.6,23.0,50.25
21.615,23.0,50.25
21.63,23.0,50.25
21.645,23.0,50.25
21.66,23.0,50.25
21.675,23.0,50.25
21.69,23.0,50.25
21.705,23.0,50.25
21.72,23.0,50.25
21.735,23.0,50.25
21.75,23.0,50.25
21.765,23.0,50.25
21.78,23.0,50.25
21.795,23.0,50.25
21.81,23.0,50.25
21.825,23.0,50.25
21.84,23.0,50.25
21.855,23.0,50.25
21.87,23.0,50.25
21.885,23.0,50.25
21.9,23.0,50.25
21.915,23.0,50.25
21.93,23.0,50.25
21.945,23.0,50.25
21.96,23.0,50.5
21.975,23.0,50.5
21.99,23.0,50.5
22.005,23.0,50.5
22.02,23.0,50.5
22.035,23.0,50.25
22.05,23.0,50.25
22.065,23.0,50.25
22.08,23.0,50.25
22.095,23.0,50.25
22.11,23.0,50.25
22.125,23.0,50.25
22.14,23.0,50.25
22.155,23.0,50.25
22.17,23.0,50.25
22.185,23.0,50.25
22.2,23.0,50.25
22.215,23.0,50.25
22.23,23.0,50.25
22.245,23.0,50.25
22.26,23.0,50.25
22.275,23.0,50.25
22.29,23.0,50.25
22.305,23.0,50.25
22.32,23.0,50.25
22.335,23.0,50.25
22.35,23.0,50.25
22.365,23.0,50.25
22.38,23.0,50.25
22.395,23.0,50.25
22.41,23.0,50.25
22.425,23.0,50.25
22.44,23.0,50.25
22.455,23.0,50.25
22.47,23.0,50.25
22.485,23.0,50.25
22.5,23.0,50.25
22.515,23.0,50.25
22.53,23.0,50.25
22.545,23.0,50.25
22.56,23.0,50.25
22.575,23.0,50.25
22.59,23.0,50.25
22.605,23.0,50.25
22.62,23.0,50.25
22.635,23.0,50.25
22.65,23.0,50.25
22.665,23.0,50.25
22.68,23.0,50.25
22.695,23.0,50.25
22.71,23.0,50.25
22.725,23.0,50.25
22.74,23.0,50.25
22.755,23.0,50.25
22.77,23.0,50.25
22.785,23.0,50.25
22.8,23.0,50.25
22.815,23.0,50.25
22.83,23.0,50.25
22.845,23.0,50.25
22.86,23.0,50.25
22.875,23.0,50.25
22.89,23.0,50.25
22.905,23.0,50.25
22.92,23.0,50.25
22.935,23.0,50.25
22.95,23.0,50.25
22.965,23.0,50.25
22.98,23.0,50.25
22.995,23.0,50.25
23.01,23.0,50.25
23.025,23.0,50.25
23.04,23.0,50.25
23.055,23.0,50.25
23.07,23.0,50.25
23.085,23.0,50.25
23.1,23.0,50.25
23.115,23.0,50.25
23.13,23.0,50.25
23.145,23.0,50.25
23.16,23.0,50.25
23.175,23.0,50.25
23.19,23.0,50.25
23.205,23.0,50.25
23.22,23.0,50.25
23.235,23.0,50.25
23.25,23.0,50.25
23.265,23.0,50.25
23.28,23.0,50.25
23.295,23.0,50.25
23.31,23.0,50.25
23.325,23.0,50.25
23.34,23.0,50.25
23.355,23.0,50.25
23.37,23.0,50.25
23.385,23.0,50.25
23.4,23.0,50.25
23.415,23.0,50.25
23.43,23.0,50.25
23.445,23.0,50.25
23.46,23.0,50.25
23.475,23.0,50.25
23.49,23.0,50.25
23.505,23.0,50.25
23.52,23.0,50.25
23.535,23.0,50.25
23.55,23.0,50.25
23.565,23.0,50.25
23.58,23.0,50.25
23.595,23.0,50.25
23.61,23.0,50.25
23.625,23.0,50.25
23.64,23.0,50.25
23.655,23.0,50.25
23.67,23.0,50.25
23.685,23.0,50.25
23.7,23.0,50.25
23.715,23.0,50.25
23.73,23.0,50.25
23.745,23.0,50.25
23.76,23.0,50.25
23.775,23.0,50.25
23.79,23.0,50.25
23.805,23.0,50.25
23.82,23.0,50.25
23.835,23.0,50.25
23.85,23.0,50.25
23.865,23.0,50.25
23.88,23.0,50.25
23.895,23.0,50.25
23.91,23.0,50.25
23.925,23.0,50.25
23.94,23.0,50.25
23.955,23.0,50.25
23.97,23.0,50.25
23.985,23.0,50.25
24.0,23.0,50.25
24.015,23.0,50.25
24.03,23.0,50.25
24.045,23.0,50.25
24.06,23.0,50.25
24.075,23.0,50.25
24.09,23.0,50.25
24.105,23.0,50.25
24.12,23.0,50.25
24.135,23.0,50.25
24.15,23.0,50.25
24.165,23.0,50.25
24.18,23.0,50.25
24.195,23.0,50.25
24.21,23.0,50.25
24.225,23.0,50.25
24.24,23.0,50.25
24.255,23.0,50.25
24.27,23.0,50.25
24.285,23.0,50.25
24.3,23.0,50.25
24.315,23.0,50.25
24.33,23.0,50.25
24.345,23.0,50.25
24.36,23.0,50.25
24.375,23.0,50.25
24.39,23.0,50.25
24.405,23.0,50.25
24.42,23.0,50.25
24.435,23.0,50.25
24.45,23.0,50.25
24.465,23.0,50.25
24.48,23.0,50.25
24.495,23.0,50.25
24.51,23.0,50.25
24.525,23.0,50.25
24.54,23.0,50.25
24.555,23.0,50.25
24.57,23.0,50.25
24.585,23.0,50.25
24.6,23.0,50.25
24.615,23.0,50.25
24.63,23.0,50.25
24.645,23.0,50.25
24.66,23.0,50.25
24.675,23.0,50.25
24.69,23.0,50.25
24.705,23.0,50.25
24.72,23.0,50.25
24.735,23.0,50.25
24.75,23.0,50.25
24.765,23.0,50.25
24.78,23.0,50.25
24.795,23.0,50.25
24.81,23.0,50.25
24.825,23.0,50.25
24.84,23.0,50.25
24.855,23.0,50.25
24.87,23.0,50.25
24.885,23.0,50.25
24.9,23.0,50.25
24.915,23.0,50.25
24.93,23.0,50.25
24.945,23.0,50.25
24.96,23.0,50.25
24.975,23.0,50.25
24.99,23.0,50.25
25.005,23.0,50.25
25.02,23.0,50.25
25.035,23.0,50.25
25.05,23.0,50.25
25.065,23.0,50.25
25.08,23.0,50.25
25.095,23.0,50.25
25.11,23.0,50.25
25.125,23.0,50.25
25.14,23.0,50.25
25.155,23.0,50.25
25.17,23.0,50.25
25.185,23.0,50.25
25.2,23.0,50.25
25.215,23.0,50.25
25.23,23.0,50.25
25.245,23.0,50.25
25.26,23.0,50.25
25.275,23.0,50.25
25.29,23.0,50.25
25.305,23.0,50.25
25.32,23.0,50.25
25.335,23.0,50.25
25.35,23.0,50.25
25.365,23.0,50.25
25.38,23.0,50.25
25.395,23.0,50.25
25.41,23.0,50.25
25.425,23.0,50.25
25.44,23.0,50.25
25.455,23.0,50.25
25.47,23.0,50.25
25.485,23.0,50.25
25.5,23.0,50.25
25.515,23.0,50.25
25.53,23.0,50.25
25.545,23.0,50.25
25.56,23.0,50.25
25.575,23.0,50.25
25.59,23.0,50.25
25.605,23.0,50.25
25.62,23.0,50.25
25.635,23.0,50.25
25.65,23.0,50.25
25.665,23.0,50.25
25.68,23.0,50.25
25.695,23.0,50.25
25.71,23.0,50.25
25.725,23.0,50.25
25.74,23.0,50.25
25.755,23.0,50.25
25.77,23.0,50.25
25.785,23.0,50.25
25.8,23.0,50.25
25.815,23.0,50.25
25.83,23.0,50.25
25.845,23.0,50.25
25.86,23.0,50.25
25.875,23.0,50.25
25.89,23.0,50.25
25.905,23.0,50.25
25.92,23.0,50.25
25.935,23.0,50.25
25.95,23.0,50.25
25.965,23.0,50.25
25.98,23.0,50.25
25.995,23.0,50.25
26.01,23.0,50.25
26.025,23.0,50.25
26.04,23.0,50.25
26.055,23.0,50.25
26.07,23.0,50.25
26.085,23.0,50.25
26.1,23.0,50.25
26.115,23.0,50.25
26.13,23.0,50.25
26.145,23.0,50.25
26.16,23.0,50.25
26.175,23.0,50.25
26.19,23.0,50.25
26.205,23.0,50.25
26.22,23.0,50.25
26.235,23.0,50.25
26.25,23.0,50.25
26.265,23.0,50.25
26.28,23.0,50.25
26.295,23.0,50.25
26.31,23.0,50.25
26.325,23.0,50.25
26.34,23.0,50.25
26.355,23.0,50.25
26.37,23.0,50.25
26.385,23.0,50.25
26.4,23.0,50.25
26.415,23.0,50.25
26.43,23.0,50.0
26.445,23.0,50.0
26.46,23.0,50.0
26.475,23.0,50.0
26.49,23.0,50.0
26.505,23.0,50.0
26.52,23.0,50.0
26.535,23.0,50.0
26.55,23.0,50.0
26.565,23.0,50.0
26.58,23.0,50.0
26.595,23.0,50.0
26.61,23.0,50.0
26.625,23.0,50.0
26.64,23.0,50.0
26.655,23.0,50.25
26.67,23.0,50.25
26.685,23.0,50.25
26.7,23.0,50.25
26.715,23.0,50.25
26.73,23.0,50.25
26.745,23.0,50.25
26.76,23.0,50.25
26.775,23.0,50.25
26.79,23.0,50.25
26.805,23.0,50.25
26.82,23.0,50.25
26.835,23.0,50.25
26.85,23.0,50.25
26.865,23.0,50.25
26.88,23.0,50.25
26.895,23.0,50.25
26.91,23.0,50.25
26.925,23.0,50.25
26.94,23.0,50.25
26.955,23.0,50.25
26.97,23.0,50.25
26.985,23.0,50.25
27.0,23.0,50.25
27.015,23.0,50.25
27.03,23.0,50.25
27.045,23.0,50.25
27.06,23.0,50.25
27.075,23.0,50.25
27.09,23.0,50.25
27.105,23.0,50.25
27.12,23.0,50.25
27.135,23.0,50.25
27.15,23.0,50.25
27.165,23.0,50.25
27.18,23.0,50.25
27.195,23.0,50.25
27.21,23.0,50.25
27.225,23.0,50.25
27.24,23.0,50.25
27.255,23.0,50.25
27.27,23.0,50.25
27.285,23.0,50.25
27.3,23.0,50.25
27.315,23.0,50.25
27.33,23.0,50.25
27.345,23.0,50.25
27.36,23.0,50.25
27.375,23.0,50.25
27.39,23.0,50.25
27.405,23.0,50.25
27.42,23.0,50.25
27.435,23.0,50.25
27.45,23.0,50.25
27.465,23.0,50.25
27.48,23.0,50.25
27.495,23.0,50.25
27.51,23.0,50.25
27.525,23.0,50.25
27.54,23.0,50.25
27.555,23.0,50.25
27.57,23.0,50.25
27.585,23.0,50.25
27.6,23.0,50.25
27.615,23.0,50.25
27.63,23.0,50.25
27.645,23.0,50.25
27.66,23.0,50.25
27.675,23.0,50.25
27.69,23.0,50.25
27.705,23.0,50.25
27.72,23.0,50.25
27.735,23.0,50.25
27.75,23.0,50.25
27.765,23.0,50.25
27.78,23.0,50.25
27.795,23.0,50.25
27.81,23.0,50.25
27.825,23.0,50.25
27.84,23.0,50.25
27.855,23.0,50.25
27.87,23.0,50.25
27.885,23.0,50.25
27.9,23.0,50.25
27.915,23.0,50.5
27.93,23.0,50.5
27.945,23.0,50.5
27.96,23.0,50.5
27.975,23.0,50.5
27.99,23.0,50.5
28.005,23.0,50.5
28.02,23.0,50.5
28.035,23.0,50.5
28.05,23.0,50.5
28.065,23.0,50.5
28.08,23.0,50.5
28.095,23.0,50.5
28.11,23.0,50.5
28.125,23.0,50.5
28.14,23.0,50.25
28.155,23.0,50.25
28.17,23.0,50.25
28.185,23.0,50.25
28.2,23.0,50.25
28.215,23.0,50.25
28.23,23.0,50.25
28.245,23.0,50.25
28.26,23.0,50.25
28.275,23.0,50.25
28.29,23.0,50.25
28.305,23.0,50.25
28.32,23.0,50.25
28.335,23.0,50.25
28.35,23.0,50.25
28.365,23.0,50.25
28.38,23.0,50.25
28.395,23.0,50.25
28.41,23.0,50.25
28.425,23.0,50.25
28.44,23.0,50.25
28.455,23.0,50.25
28.47,23.0,50.25
28.485,23.0,50.25
28.5,23.0,50.25
28.515,23.0,50.25
28.53,23.0,50.25
28.545,23.0,50.25
28.56,23.0,50.25
28.575,23.0,50.25
28.59,23.0,50.25
28.605,23.0,50.25
28.62,23.0,50.25
28.635,23.0,50.25
28.65,23.0,50.25
28.665,23.0,50.25
28.68,23.0,50.25
28.695,23.0,50.25
28.71,23.0,50.25
28.725,23.0,50.25
28.74,23.0,50.25
28.755,23.0,50.25
28.77,23.0,50.25
28.785,23.0,50.25
28.8,23.0,50.25
28.815,23.0,50.25
28.83,23.0,50.25
28.845,23.0,50.25
28.86,23.0,50.25
28.875,23.0,50.25
28.89,23.0,50.25
28.905,23.0,50.25
28.92,23.0,50.25
28.935,23.0,50.25
28.95,23.0,50.25
28.965,23.0,50.25
28.98,23.0,50.25
28.995,23.0,50.25
29.01,23.0,50.25
29.025,23.0,50.25
29.04,23.0,50.25
29.055,23.0,50.25
29.07,23.0,50.25
29.085,23.0,50.25
29.1,23.0,50.25
29.115,23.0,50.25
29.13,23.0,50.25
29.145,23.0,50.25
29.16,23.0,50.25
29.175,23.0,50.25
29.19,23.0,50.25
29.205,23.0,50.25
29.22,23.0,50.25
29.235,23.0,50.25
29.25,23.0,50.25
29.265,23.0,50.25
29.28,23.0,50.25
29.295,23.0,50.25
29.31,23.0,50.25
29.325,23.0,50.25
29.34,23.0,50.25
29.355,23.0,50.25
29.37,23.0,50.25
29.385,23.0,50.25
29.4,23.0,50.25
29.415,23.0,50.25
29.43,23.0,50.25
29.445,23.0,50.25
29.46,23.0,50.25
29.475,23.0,50.25
29.49,23.0,50.25
29.505,23.0,50.25
29.52,23.0,50.25
29.535,23.0,50.25
29.55,23.0,50.25
29.565,23.0,50.25
29.58,23.0,50.25
29.595,23.0,50.25
29.61,23.0,50.25
29.625,23.0,50.25
29.64,23.0,50.25
29.655,23.0,50.25
29.67,23.0,50.25
29.685,23.0,50.25
29.7,23.0,50.25
29.715,23.0,50.25
29.73,23.0,50.25
29.745,23.0,50.25
29.76,23.0,50.25
29.775,23.0,50.25
29.79,23.0,50.25
29.805,23.0,50.25
29.82,23.0,50.25
29.835,23.0,50.25
29.85,23.0,50.25
29.865,23.0,50.25
29.88,23.0,50.25
29.895,23.0,50.25
29.91,23.0,50.25
29.925,23.0,50.25
29.94,23.0,50.25
29.955,23.0,50.25
29.97,23.0,50.25
29.985,23.0,50.25
